Tue, Oct 01, 2019
2:54:16 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
146.9050000	4169.0000000	0.0003863	0.0003989	0.0003834	0.0003468	-0.0003844	-0.0003970	-0.0003814	-0.0003452	0.2030893	0.2612626	0.3961604	0.2873855	-0.2032298	-0.2623475	-0.3958999	-0.2865335
148.2100000	121.8499985	0.0004501	0.0004501	0.0004501	0.0004501	-0.0004501	-0.0004501	-0.0004501	-0.0004493	0.1869403	0.2215614	0.0378807	-0.0309569	-0.1881201	-0.2236656	-0.0391033	0.0307948
149.6300000	-3971.0000000	0.0003740	0.0003861	0.0003712	0.0003355	-0.0003722	-0.0003842	-0.0003693	-0.0003340	0.2065601	0.2442670	-0.3061021	-0.3481272	-0.2068183	-0.2451829	0.3038408	0.3469996
151.1900000	4168.0000000	0.0003665	0.0003783	0.0003637	0.0003288	-0.0003647	-0.0003766	-0.0003618	-0.0003273	0.2039822	0.2618759	0.3797882	0.2720969	-0.2041252	-0.2629545	-0.3795971	-0.2713291
152.4700000	121.9100037	0.0004501	0.0004501	0.0004501	0.0004232	-0.0004501	-0.0004501	-0.0004501	-0.0004210	0.1998207	0.2369059	0.0403606	-0.0313706	-0.2010137	-0.2390768	-0.0416161	0.0311153
153.7700000	-3970.0000000	0.0003558	0.0003673	0.0003532	0.0003191	-0.0003542	-0.0003656	-0.0003514	-0.0003177	0.2072679	0.2455402	-0.2909986	-0.3345468	-0.2075035	-0.2464571	0.2887797	0.3334586
155.4500000	4167.0000000	0.0003483	0.0003596	0.0003458	0.0003124	-0.0003467	-0.0003581	-0.0003440	-0.0003111	0.2047940	0.2624300	0.3648721	0.2582179	-0.2049146	-0.2635024	-0.3648362	-0.2575607
156.7550000	121.8099976	0.0004445	0.0004501	0.0004416	0.0003978	-0.0004423	-0.0004501	-0.0004391	-0.0003958	0.2099663	0.2524642	0.0420324	-0.0317123	-0.2101325	-0.2546898	-0.0430797	0.0314868
158.1750000	-3969.0000000	0.0003380	0.0003489	0.0003355	0.0003030	-0.0003365	-0.0003473	-0.0003340	-0.0003018	0.2079296	0.2467939	-0.2761737	-0.3213053	-0.2081591	-0.2477152	0.2740832	0.3203861
159.7250000	4167.0000000	0.0003318	0.0003424	0.0003293	0.0002973	-0.0003301	-0.0003408	-0.0003275	-0.0002960	0.2054909	0.2629254	0.3512395	0.2454139	-0.2056395	-0.2639983	-0.3511928	-0.2447992
161.0250000	121.8000031	0.0004185	0.0004322	0.0004158	0.0003744	-0.0004164	-0.0004301	-0.0004134	-0.0003726	0.2101939	0.2577173	0.0420209	-0.0320622	-0.2103730	-0.2587062	-0.0430562	0.0318394
162.3100000	-3969.0000000	0.0003224	0.0003328	0.0003201	0.0002889	-0.0003210	-0.0003313	-0.0003185	-0.0002877	0.2084849	0.2478744	-0.2632151	-0.3097561	-0.2087264	-0.2487999	0.2611375	0.3088465
164.0350000	4165.0000000	0.0003158	0.0003260	0.0003136	0.0002830	-0.0003144	-0.0003246	-0.0003120	-0.0002818	0.2061518	0.2633972	0.3383978	0.2334242	-0.2063120	-0.2644508	-0.3384064	-0.2327931
165.4550000	121.8899994	0.0003935	0.0004064	0.0003910	0.0003520	-0.0003916	-0.0004045	-0.0003889	-0.0003504	0.2104314	0.2581233	0.0420344	-0.0323867	-0.2106367	-0.2591089	-0.0430383	0.0321894
166.7100000	-3969.0000000	0.0003067	0.0003166	0.0003045	0.0002747	-0.0003054	-0.0003151	-0.0003031	-0.0002736	0.2090364	0.2489563	-0.2502060	-0.2981690	-0.2092996	-0.2498765	0.2482560	0.2974271
168.2900000	4166.0000000	0.0003010	0.0003106	0.0002989	0.0002696	-0.0002997	-0.0003094	-0.0002974	-0.0002686	0.2067557	0.2638303	0.3263827	0.2221900	-0.2069508	-0.2648744	-0.3264598	-0.2216660
169.5850000	121.8499985	0.0003718	0.0003840	0.0003696	0.0003326	-0.0003701	-0.0003822	-0.0003675	-0.0003311	0.2106519	0.2585006	0.0420242	-0.0326825	-0.2108895	-0.2594871	-0.0430125	0.0325165
170.8650000	-3969.0000000	0.0002928	0.0003021	0.0002907	0.0002621	-0.0002915	-0.0003007	-0.0002892	-0.0002610	0.2095263	0.2499163	-0.2387169	-0.2879263	-0.2098196	-0.2508465	0.2367298	0.2871669
172.4800000	4166.0000000	0.0002872	0.0002963	0.0002851	0.0002571	-0.0002859	-0.0002951	-0.0002837	-0.0002561	0.2073229	0.2642290	0.3151523	0.2117188	-0.2075573	-0.2652794	-0.3152511	-0.2112217
173.7600000	121.8399963	0.0003514	0.0003628	0.0003493	0.0003142	-0.0003497	-0.0003611	-0.0003473	-0.0003128	0.2108868	0.2588880	0.0420151	-0.0329567	-0.2111513	-0.2598733	-0.0429997	0.0328091
175.0550000	-3968.0000000	0.0002794	0.0002883	0.0002775	0.0002501	-0.0002783	-0.0002871	-0.0002761	-0.0002491	0.2099909	0.2508184	-0.2277752	-0.2781881	-0.2102954	-0.2517466	0.2258842	0.2775241
176.6750000	4165.0000000	0.0002741	0.0002828	0.0002722	0.0002453	-0.0002729	-0.0002817	-0.0002708	-0.0002444	0.2078665	0.2646042	0.3045936	0.2018961	-0.2081092	-0.2656466	-0.3047426	-0.2014393
178.0200000	121.8099976	0.0003322	0.0003429	0.0003302	0.0002970	-0.0003307	-0.0003415	-0.0003284	-0.0002957	0.2111520	0.2592865	0.0419877	-0.0332314	-0.2114173	-0.2602706	-0.0429776	0.0331028
179.4200000	-3968.0000000	0.0002663	0.0002748	0.0002645	0.0002383	-0.0002653	-0.0002737	-0.0002633	-0.0002375	0.2104636	0.2517196	-0.2170946	-0.2686656	-0.2107730	-0.2526520	0.2152719	0.2681406
180.9950000	4164.0000000	0.0002618	0.0002701	0.0002600	0.0002343	-0.0002607	-0.0002691	-0.0002587	-0.0002334	0.2083921	0.2649524	0.2946995	0.1927296	-0.2086369	-0.2659969	-0.2948897	-0.1922448
182.4300000	121.9400024	0.0003138	0.0003240	0.0003121	0.0002806	-0.0003125	-0.0003227	-0.0003104	-0.0002795	0.2113984	0.2596691	0.0419557	-0.0334903	-0.2116873	-0.2606695	-0.0429843	0.0333610
183.7100000	-3967.0000000	0.0002545	0.0002626	0.0002529	0.0002277	-0.0002535	-0.0002615	-0.0002516	-0.0002269	0.2108788	0.2525135	-0.2075012	-0.2600946	-0.2111984	-0.2534555	0.2056628	0.2596147
185.2500000	4164.0000000	0.0002501	0.0002580	0.0002484	0.0002237	-0.0002490	-0.0002570	-0.0002472	-0.0002229	0.2088901	0.2652943	0.2852515	0.1839883	-0.2091528	-0.2663437	-0.2855726	-0.1836329
186.5550000	121.8899994	0.0002979	0.0003075	0.0002962	0.0002663	-0.0002966	-0.0003062	-0.0002945	-0.0002652	0.2116504	0.2600353	0.0419200	-0.0337104	-0.2119431	-0.2610275	-0.0429625	0.0336174
187.9850000	-3967.0000000	0.0002432	0.0002510	0.0002417	0.0002176	-0.0002423	-0.0002500	-0.0002405	-0.0002168	0.2112892	0.2532684	-0.1983991	-0.2519385	-0.2116059	-0.2542108	0.1965542	0.2515269
189.5600000	4164.0000000	0.0002391	0.0002466	0.0002376	0.0002139	-0.0002381	-0.0002458	-0.0002363	-0.0002131	0.2093835	0.2655985	0.2763832	0.1758557	-0.2096364	-0.2666482	-0.2767734	-0.1755102
