Mon, Sep 30, 2019
12:58:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
154.0200000	-3973.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000789	0.0001075	-0.0011630	-0.0009980	-0.0011355	-0.0012891	0.0004736	0.0011015
155.7500000	4167.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000572	0.0001386	0.0007121	0.0008967	-0.0011617	-0.0013743	-0.0014109	-0.0007525
157.1350000	122.4300003	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000294	-0.0000019	-0.0002482	-0.0000387	-0.0010180	-0.0011755	-0.0004500	0.0001293
158.4200000	-3973.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001238	0.0001499	-0.0011686	-0.0010169	-0.0011498	-0.0013181	0.0004621	0.0011075
159.9900000	4166.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001037	0.0001848	0.0007182	0.0008825	-0.0011755	-0.0014018	-0.0014313	-0.0007575
161.2750000	121.7500000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000084	0.0000314	-0.0002510	-0.0000524	-0.0010304	-0.0012032	-0.0004626	0.0001278
162.5900000	-3972.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001600	0.0001836	-0.0011757	-0.0010374	-0.0011704	-0.0013444	0.0004580	0.0011064
164.2550000	4166.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001455	0.0002337	0.0007302	0.0008708	-0.0011873	-0.0014247	-0.0014394	-0.0007671
165.5900000	122.0699997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000439	0.0000749	-0.0002419	-0.0000699	-0.0010481	-0.0012215	-0.0004615	0.0001084
166.9800000	-3973.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001980	0.0002388	-0.0011684	-0.0010665	-0.0011910	-0.0013700	0.0004585	0.0011041
