Thu, Oct 03, 2019
1:17:56 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
187.4350000	-3967.0000000	0.0002452	0.0002528	0.0002438	0.0002193	-0.0002442	-0.0002518	-0.0002426	-0.0002186	0.2109876	0.2530562	-0.1992323	-0.2529977	-0.2118376	-0.2541641	0.1977330	0.2529406
189.0300000	4160.0000000	0.0002410	0.0002484	0.0002395	0.0002155	-0.0002400	-0.0002475	-0.0002383	-0.0002148	0.2090838	0.2655616	0.2782013	0.1768893	-0.2098505	-0.2667588	-0.2780549	-0.1761030
190.3200000	122.0199966	0.0002849	0.0002938	0.0002835	0.0002547	-0.0002837	-0.0002927	-0.0002820	-0.0002537	0.2116297	0.2602641	0.0423952	-0.0338868	-0.2124309	-0.2614164	-0.0430486	0.0341628
191.6150000	-3966.0000000	0.0002348	0.0002421	0.0002335	0.0002100	-0.0002340	-0.0002412	-0.0002323	-0.0002093	0.2113970	0.2537888	-0.1908737	-0.2455249	-0.2122246	-0.2548976	0.1893260	0.2454426
193.3050000	4160.0000000	0.0002305	0.0002376	0.0002292	0.0002062	-0.0002296	-0.0002369	-0.0002281	-0.0002055	0.2095913	0.2658841	0.2697654	0.1691539	-0.2103360	-0.2670781	-0.2697397	-0.1684485
194.5850000	121.9100037	0.0002705	0.0002790	0.0002692	0.0002418	-0.0002694	-0.0002779	-0.0002678	-0.0002409	0.2119343	0.2606534	0.0423180	-0.0341037	-0.2127173	-0.2618088	-0.0430245	0.0343698
195.8700000	-3966.0000000	0.0002248	0.0002318	0.0002236	0.0002010	-0.0002240	-0.0002310	-0.0002225	-0.0002004	0.2118159	0.2545028	-0.1828171	-0.2382763	-0.2126256	-0.2556175	0.1812512	0.2382962
197.5650000	4159.0000000	0.0002210	0.0002278	0.0002197	0.0001976	-0.0002201	-0.0002270	-0.0002185	-0.0001968	0.2100875	0.2661689	0.2619835	0.1620713	-0.2108103	-0.2673664	-0.2619038	-0.1612818
199.0400000	122.0299988	0.0002567	0.0002648	0.0002556	0.0002294	-0.0002557	-0.0002638	-0.0002541	-0.0002285	0.2122747	0.2610422	0.0422012	-0.0342792	-0.2130265	-0.2622003	-0.0429790	0.0345328
200.5500000	-3965.0000000	0.0002148	0.0002214	0.0002136	0.0001920	-0.0002140	-0.0002206	-0.0002124	-0.0001913	0.2122692	0.2552199	-0.1747629	-0.2309614	-0.2130388	-0.2563376	0.1730443	0.2308683
